"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","timepoint"
"CR-Weekday-Fall-16-067","18:48:00","18:48:00","Whitman",5,"",0,0,1
"CR-Weekday-Fall-16-067","18:53:00","18:53:00","Hanson",6,"",0,0,1
"CR-Weekday-Fall-16-067","18:58:00","18:58:00","Halifax",7,"",0,0,1
"CR-Weekday-Fall-16-067","19:11:00","19:11:00","Kingston",8,"",0,0,1
"CR-Weekday-Fall-16-067","19:37:00","19:37:00","Plymouth",9,"",1,0,0
"CR-Weekday-Fall-16-070","5:40:00","5:40:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-070","5:47:00","5:47:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-070","5:54:00","5:54:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-070","5:58:00","5:58:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-070","6:03:00","6:03:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-070","6:07:00","6:07:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-070","6:13:00","6:13:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-070","6:22:00","6:22:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-070","6:30:00","6:30:00","JFK/UMASS",9,"",0,0,0
"CR-Weekday-Fall-16-070","6:38:00","6:38:00","South Station",10,"",1,0,0
"CR-Weekday-Fall-16-071","6:54:00","6:54:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-071","7:17:00","7:17:00","Weymouth Landing/ East Braintree",2,"",0,0,1
"CR-Weekday-Fall-16-071","7:23:00","7:23:00","East Weymouth",3,"",0,0,0
"CR-Weekday-Fall-16-071","7:30:00","7:30:00","West Hingham",4,"",0,0,1
"CR-Weekday-Fall-16-071","7:34:00","7:34:00","Nantasket Junction",5,"",0,0,1
"CR-Weekday-Fall-16-071","7:37:00","7:37:00","Cohasset",6,"",0,0,1
"CR-Weekday-Fall-16-071","7:45:00","7:45:00","North Scituate",7,"",0,0,1
"CR-Weekday-Fall-16-071","7:55:00","7:55:00","Greenbush",8,"",1,0,0
"CR-Weekday-Fall-16-072","6:37:00","6:37:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-072","6:44:00","6:44:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-072","6:51:00","6:51:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-072","6:55:00","6:55:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-072","7:00:00","7:00:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-072","7:04:00","7:04:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-072","7:10:00","7:10:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-072","7:28:00","7:28:00","JFK/UMASS",8,"",0,0,0
"CR-Weekday-Fall-16-072","7:36:00","7:36:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-073","10:02:00","10:02:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-073","10:05:00","10:05:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-073","10:13:00","10:13:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-073","10:23:00","10:23:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-073","9:25:00","9:25:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-073","9:38:00","9:38:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-073","9:47:00","9:47:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-073","9:53:00","9:53:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-073","9:57:00","9:57:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-074","7:03:00","7:03:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-074","7:10:00","7:10:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-074","7:17:00","7:17:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-074","7:21:00","7:21:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-074","7:26:00","7:26:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-074","7:30:00","7:30:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-074","7:36:00","7:36:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-074","7:46:00","7:46:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-074","8:03:00","8:03:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-075","10:30:00","10:30:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-075","10:43:00","10:43:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-075","10:52:00","10:52:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-075","10:58:00","10:58:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-075","11:03:00","11:03:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-075","11:07:00","11:07:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-075","11:10:00","11:10:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-075","11:18:00","11:18:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-075","11:28:00","11:28:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-076","7:50:00","7:50:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-076","7:57:00","7:57:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-076","8:04:00","8:04:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-076","8:08:00","8:08:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-076","8:13:00","8:13:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-076","8:17:00","8:17:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-076","8:23:00","8:23:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-076","8:32:00","8:32:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-076","8:49:00","8:49:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-077","12:41:00","12:41:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-077","12:54:00","12:54:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-077","13:03:00","13:03:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-077","13:08:00","13:08:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-077","13:12:00","13:12:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-077","13:17:00","13:17:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-077","13:20:00","13:20:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-077","13:28:00","13:28:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-077","13:39:00","13:39:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-078","8:50:00","8:50:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-078","8:57:00","8:57:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-078","9:04:00","9:04:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-078","9:08:00","9:08:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-078","9:13:00","9:13:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-078","9:17:00","9:17:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-078","9:23:00","9:23:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-078","9:32:00","9:32:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-078","9:49:00","9:49:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-079","14:27:00","14:27:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-079","14:40:00","14:40:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-079","14:49:00","14:49:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-079","14:55:00","14:55:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-079","14:59:00","14:59:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-079","15:04:00","15:04:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-079","15:08:00","15:08:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-079","15:16:00","15:16:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-079","15:25:00","15:25:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-080","10:35:00","10:35:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-080","10:42:00","10:42:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-080","10:48:00","10:48:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-080","10:51:00","10:51:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-080","10:56:00","10:56:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-080","11:03:00","11:03:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-080","11:09:00","11:09:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-080","11:18:00","11:18:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-080","11:34:00","11:34:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-081","16:02:00","16:02:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-081","16:08:00","16:08:00","JFK/UMASS",2,"",0,0,1
"CR-Weekday-Fall-16-081","16:24:00","16:24:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-081","16:30:00","16:30:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-081","16:34:00","16:34:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-081","16:39:00","16:39:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-081","16:43:00","16:43:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-081","16:51:00","16:51:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-081","16:59:00","16:59:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-082","11:50:00","11:50:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-082","11:57:00","11:57:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-082","12:04:00","12:04:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-082","12:08:00","12:08:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-082","12:13:00","12:13:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-082","12:17:00","12:17:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-082","12:23:00","12:23:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-082","12:32:00","12:32:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-082","12:48:00","12:48:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-083","16:52:00","16:52:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-083","17:05:00","17:05:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-083","17:14:00","17:14:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-083","17:20:00","17:20:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-083","17:24:00","17:24:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-083","17:29:00","17:29:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-083","17:33:00","17:33:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-083","17:41:00","17:41:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-083","17:51:00","17:51:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-084","14:11:00","14:11:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-084","14:18:00","14:18:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-084","14:25:00","14:25:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-084","14:28:00","14:28:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-084","14:33:00","14:33:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-084","14:37:00","14:37:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-084","14:43:00","14:43:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-084","14:52:00","14:52:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-084","15:09:00","15:09:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-085","17:20:00","17:20:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-085","17:26:00","17:26:00","JFK/UMASS",2,"",0,0,1
"CR-Weekday-Fall-16-085","17:42:00","17:42:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-085","17:48:00","17:48:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-085","17:52:00","17:52:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-085","17:57:00","17:57:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-085","18:00:00","18:00:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-085","18:08:00","18:08:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-085","18:18:00","18:18:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-086","15:47:00","15:47:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-086","15:54:00","15:54:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-086","16:01:00","16:01:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-086","16:04:00","16:04:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-086","16:09:00","16:09:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-086","16:12:00","16:12:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-086","16:18:00","16:18:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-086","16:28:00","16:28:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-086","16:46:00","16:46:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-087","17:45:00","17:45:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-087","17:58:00","17:58:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-087","18:07:00","18:07:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-087","18:13:00","18:13:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-087","18:17:00","18:17:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-087","18:22:00","18:22:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-087","18:25:00","18:25:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-087","18:33:00","18:33:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-087","18:43:00","18:43:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-088","17:20:00","17:20:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-088","17:27:00","17:27:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-088","17:38:00","17:38:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-088","17:42:00","17:42:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-088","17:47:00","17:47:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-088","17:53:00","17:53:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-088","17:59:00","17:59:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-088","18:34:00","18:34:00","South Station",8,"",1,0,0
"CR-Weekday-Fall-16-089","18:38:00","18:38:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-089","18:51:00","18:51:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-089","19:00:00","19:00:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-089","19:06:00","19:06:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-089","19:10:00","19:10:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-089","19:15:00","19:15:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-089","19:19:00","19:19:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-089","19:27:00","19:27:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-089","19:36:00","19:36:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-090","19:05:00","19:05:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-090","19:12:00","19:12:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-090","19:22:00","19:22:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-090","19:26:00","19:26:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-090","19:31:00","19:31:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-090","19:35:00","19:35:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-090","19:41:00","19:41:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-090","19:53:00","19:53:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-090","20:07:00","20:07:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-091","20:25:00","20:25:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-091","20:38:00","20:38:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-091","20:47:00","20:47:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-091","20:53:00","20:53:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-091","20:56:00","20:56:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-091","21:00:00","21:00:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-091","21:03:00","21:03:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-091","21:12:00","21:12:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-091","21:22:00","21:22:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-092","20:10:00","20:10:00","Greenbush",1,"",0,1,1
"CR-Weekday-Fall-16-092","20:17:00","20:17:00","North Scituate",2,"",0,0,1
"CR-Weekday-Fall-16-092","20:23:00","20:23:00","Cohasset",3,"",0,0,1
"CR-Weekday-Fall-16-092","20:26:00","20:26:00","Nantasket Junction",4,"",0,0,1
"CR-Weekday-Fall-16-092","20:31:00","20:31:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-092","20:34:00","20:34:00","East Weymouth",6,"",0,0,1
"CR-Weekday-Fall-16-092","20:40:00","20:40:00","Weymouth Landing/ East Braintree",7,"",0,0,1
"CR-Weekday-Fall-16-092","20:49:00","20:49:00","Quincy Center",8,"",0,0,0
"CR-Weekday-Fall-16-092","21:07:00","21:07:00","South Station",9,"",1,0,0
"CR-Weekday-Fall-16-093","22:00:00","22:00:00","South Station",1,"",0,1,1
"CR-Weekday-Fall-16-093","22:13:00","22:13:00","Quincy Center",2,"",0,0,1
"CR-Weekday-Fall-16-093","22:22:00","22:22:00","Weymouth Landing/ East Braintree",3,"",0,0,1
"CR-Weekday-Fall-16-093","22:28:00","22:28:00","East Weymouth",4,"",0,0,1
"CR-Weekday-Fall-16-093","22:32:00","22:32:00","West Hingham",5,"",0,0,1
"CR-Weekday-Fall-16-093","22:37:00","22:37:00","Nantasket Junction",6,"",0,0,1
"CR-Weekday-Fall-16-093","22:40:00","22:40:00","Cohasset",7,"",0,0,1
"CR-Weekday-Fall-16-093","22:48:00","22:48:00","North Scituate",8,"",0,0,1
"CR-Weekday-Fall-16-093","22:57:00","22:57:00","Greenbush",9,"",1,0,0
"CR-Weekday-Fall-16-100","4:55:00","4:55:00","Rockport",1,"",0,1,1
"CR-Weekday-Fall-16-100","5:02:00","5:02:00","Gloucester",2,"",0,0,1
"CR-Weekday-Fall-16-100","5:08:00","5:08:00","West Gloucester",3,"",0,0,1
"CR-Weekday-Fall-16-100","5:15:00","5:15:00","Manchester",4,"",0,0,1
"CR-Weekday-Fall-16-100","5:22:00","5:22:00","Beverly Farms",5,"",0,0,1
"CR-Weekday-Fall-16-100","5:28:00","5:28:00","Montserrat",6,"",0,0,1
"CR-Weekday-Fall-16-100","5:33:00","5:33:00","Beverly",7,"",0,0,1
"CR-Weekday-Fall-16-100","5:37:00","5:37:00","Salem",8,"",0,0,1
"CR-Weekday-Fall-16-100","5:45:00","5:45:00","Swampscott",9,"",0,0,1
"CR-Weekday-Fall-16-100","5:49:00","5:49:00","Lynn",10,"",0,0,1
"CR-Weekday-Fall-16-100","5:52:00","5:52:00","River Works / GE Employees Only",11,"",3,3,1
"CR-Weekday-Fall-16-100","5:59:00","5:59:00","Chelsea",12,"",0,0,1
"CR-Weekday-Fall-16-100","6:11:00","6:11:00","North Station",13,"",1,0,0
"CR-Weekday-Fall-16-101","6:39:00","6:39:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-101","6:50:00","6:50:00","Chelsea",2,"",3,3,1
"CR-Weekday-Fall-16-101","6:57:00","6:57:00","River Works / GE Employees Only",3,"",3,3,1
"CR-Weekday-Fall-16-101","7:07:00","7:07:00","Salem",4,"",0,0,1
"CR-Weekday-Fall-16-101","7:11:00","7:11:00","Beverly",5,"",0,0,1
"CR-Weekday-Fall-16-101","7:15:00","7:15:00","Montserrat",6,"",3,3,1
"CR-Weekday-Fall-16-101","7:21:00","7:21:00","Beverly Farms",7,"",3,3,1
"CR-Weekday-Fall-16-101","7:26:00","7:26:00","Manchester",8,"",0,0,1
"CR-Weekday-Fall-16-101","7:32:00","7:32:00","West Gloucester",9,"",3,3,1
"CR-Weekday-Fall-16-101","7:39:00","7:39:00","Gloucester",10,"",0,0,1
"CR-Weekday-Fall-16-101","7:47:00","7:47:00","Rockport",11,"",1,0,0
"CR-Weekday-Fall-16-102","5:48:00","5:48:00","Rockport",1,"",0,1,1
"CR-Weekday-Fall-16-102","5:55:00","5:55:00","Gloucester",2,"",0,0,1
"CR-Weekday-Fall-16-102","6:01:00","6:01:00","West Gloucester",3,"",0,0,1
"CR-Weekday-Fall-16-102","6:08:00","6:08:00","Manchester",4,"",0,0,1
"CR-Weekday-Fall-16-102","6:15:00","6:15:00","Beverly Farms",5,"",0,0,1
"CR-Weekday-Fall-16-102","6:17:00","6:17:00","Prides Crossing",6,"",3,3,1
"CR-Weekday-Fall-16-102","6:22:00","6:22:00","Montserrat",7,"",0,0,1
"CR-Weekday-Fall-16-102","6:27:00","6:27:00","Beverly",8,"",0,0,1
"CR-Weekday-Fall-16-102","6:31:00","6:31:00","Salem",9,"",0,0,1
"CR-Weekday-Fall-16-102","6:39:00","6:39:00","Swampscott",10,"",0,0,1
"CR-Weekday-Fall-16-102","6:43:00","6:43:00","Lynn",11,"",0,0,1
"CR-Weekday-Fall-16-102","6:46:00","6:46:00","River Works / GE Employees Only",12,"",3,3,1
"CR-Weekday-Fall-16-102","6:53:00","6:53:00","Chelsea",13,"",0,0,1
"CR-Weekday-Fall-16-102","7:05:00","7:05:00","North Station",14,"",1,0,0
"CR-Weekday-Fall-16-103","7:50:00","7:50:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-103","8:02:00","8:02:00","Chelsea",2,"",3,3,1
"CR-Weekday-Fall-16-103","8:09:00","8:09:00","River Works / GE Employees Only",3,"",3,3,1
"CR-Weekday-Fall-16-103","8:11:00","8:11:00","Lynn",4,"",0,0,1
"CR-Weekday-Fall-16-103","8:16:00","8:16:00","Swampscott",5,"",0,0,1
"CR-Weekday-Fall-16-103","8:23:00","8:23:00","Salem",6,"",0,0,1
"CR-Weekday-Fall-16-103","8:27:00","8:27:00","Beverly",7,"",0,0,1
"CR-Weekday-Fall-16-103","8:31:00","8:31:00","Montserrat",8,"",3,3,1
"CR-Weekday-Fall-16-103","8:37:00","8:37:00","Beverly Farms",9,"",3,3,1
"CR-Weekday-Fall-16-103","8:42:00","8:42:00","Manchester",10,"",0,0,1
"CR-Weekday-Fall-16-103","8:48:00","8:48:00","West Gloucester",11,"",3,3,1
"CR-Weekday-Fall-16-103","8:55:00","8:55:00","Gloucester",12,"",0,0,1
"CR-Weekday-Fall-16-103","9:03:00","9:03:00","Rockport",13,"",1,0,0
"CR-Weekday-Fall-16-104","6:30:00","6:30:00","Rockport",1,"",0,1,1
"CR-Weekday-Fall-16-104","6:37:00","6:37:00","Gloucester",2,"",0,0,1
"CR-Weekday-Fall-16-104","6:43:00","6:43:00","West Gloucester",3,"",0,0,1
"CR-Weekday-Fall-16-104","6:50:00","6:50:00","Manchester",4,"",0,0,1
"CR-Weekday-Fall-16-104","6:57:00","6:57:00","Beverly Farms",5,"",0,0,1
"CR-Weekday-Fall-16-104","6:59:00","6:59:00","Prides Crossing",6,"",3,3,1
"CR-Weekday-Fall-16-104","7:04:00","7:04:00","Montserrat",7,"",0,0,1
"CR-Weekday-Fall-16-104","7:09:00","7:09:00","Beverly",8,"",0,0,1
"CR-Weekday-Fall-16-104","7:13:00","7:13:00","Salem",9,"",0,0,1
"CR-Weekday-Fall-16-104","7:40:00","7:40:00","North Station",10,"",1,0,0
"CR-Weekday-Fall-16-105","8:35:00","8:35:00","North Station",1,"",0,1,1
"CR-Weekday-Fall-16-105","8:47:00","8:47:00","Chelsea",2,"",3,3,1
"CR-Weekday-Fall-16-105","8:55:00","8:55:00","Lynn",3,"",0,0,1
"CR-Weekday-Fall-16-105","9:00:00","9:00:00","Swampscott",4,"",0,0,1
"CR-Weekday-Fall-16-105","9:07:00","9:07:00","Salem",5,"",0,0,1
"CR-Weekday-Fall-16-105","9:11:00","9:11:00","Beverly",6,"",0,0,1
"CR-Weekday-Fall-16-105","9:15:00","9:15:00","Montserrat",7,"",3,3,1
"CR-Weekday-Fall-16-105","9:21:00","9:21:00","Beverly Farms",8,"",3,3,1
"CR-Weekday-Fall-16-105","9:26:00","9:26:00","Manchester",9,"",0,0,1
"CR-Weekday-Fall-16-105","9:32:00","9:32:00","West Gloucester",10,"",3,3,1
"CR-Weekday-Fall-16-105","9:39:00","9:39:00","Gloucester",11,"",0,0,1
"CR-Weekday-Fall-16-105","9:47:00","9:47:00","Rockport",12,"",1,0,0
"CR-Weekday-Fall-16-106","7:10:00","7:10:00","Rockport",1,"",0,1,1
"CR-Weekday-Fall-16-106","7:17:00","7:17:00","Gloucester",2,"",0,0,1
"CR-Weekday-Fall-16-106","7:23:00","7:23:00","West Gloucester",3,"",0,0,1
"CR-Weekday-Fall-16-106","7:30:00","7:30:00","Manchester",4,"",0,0,1
"CR-Weekday-Fall-16-106","7:37:00","7:37:00","Beverly Farms",5,"",0,0,1
"CR-Weekday-Fall-16-106","7:39:00","7:39:00","Prides Crossing",6,"",3,3,1
"CR-Weekday-Fall-16-106","7:44:00","7:44:00","Montserrat",7,"",0,0,1
"CR-Weekday-Fall-16-106","7:49:00","7:49:00","Beverly",8,"",0,0,1
"CR-Weekday-Fall-16-106","7:53:00","7:53:00","Salem",9,"",0,0,1
